Målsida,Inkommande länkar,Webbplatser med länk
https://www.indutrade.com/globalassets/about-indutrade/company-brochure/eng_broschyr_160225_web.pdf,1248,1
https://www.indutrade.com/sustainability/tax-policy/,756,4
https://career.indutrade.com/,708,8
https://www.indutrade.com/,583,119
https://www.indutrade.com/press/,475,13
https://www.indutrade.com/investor-relations/,145,11
https://www.indutrade.com/press/press-releases/2016/indutrade-acquires-vacuum-engineering-services-ltd-uk/,73,2
https://www.indutrade.com/investor-relations/Financial-information/Key-data/,60,1
https://www.indutrade.com/Group-companies/,41,25
https://www.indutrade.com/globalassets/hallbarhet/indutrade-tax-policy_adopted_171205.pdf,33,2
https://www.indutrade.com/about-indutrade/Growth-through-acquisition/,25,6
https://www.indutrade.com/investor-relations/Calendar/,24,5
https://www.indutrade.com/press/press-releases/2019/publication-of-indutrades-2018-annual-report-and-sustainability-report/,23,2
https://www.indutrade.com/about-indutrade/,23,8
https://www.indutrade.com/press/press-releases/2019/indutrade-acquires-leading-provider-of-professional-balances-and-scales/,18,3
https://www.indutrade.com/globalassets/about-indutrade/company-brochure/eng_broschyr_190320_webb.pdf,18,9
https://www.indutrade.com/press/press-releases/2016/indutrade-acquires-klokkerholm-karosseridele-as/,16,2
https://www.indutrade.com/sustainability/,15,3
https://www.indutrade.com/press/press-releases/2017/indutrade-acquires-maxxvision-in-germany/,14,1
https://www.indutrade.com/press/press-releases/2016/new-president-and-ceo-appointed-at-indutrade-ab/,13,2
https://www.indutrade.com/about-indutrade/Strategy/,12,2
https://www.indutrade.com/investor-relations/Indutrade-as-an-investment/,12,7
https://www.indutrade.com/indutrade/,11,10
https://www.indutrade.com/about-indutrade/Corporate-governance/Board-of-directors/,10,2
https://www.indutrade.com/press/press-releases/2019/indutrade-acquires-finkova-finish-supplier-of-industrial-valves/,10,2
https://www.indutrade.com/investor-relations/Presentations-and-webcasts/capital-markets-day-2018/,10,5
https://www.indutrade.com/about-indutrade/Growth-through-acquisition/Acquisition-log/,9,2
https://www.indutrade.com/about-indutrade/Organisation/,9,4
https://www.indutrade.com/about-indutrade/Corporate-governance/Board-work/,8,1
https://www.indutrade.com/investor-relations/Reports/,8,6
https://www.indutrade.com/contact/,8,5
https://www.indutrade.com/press/press-releases/2019/indutrade-acquires-dutch-sensor-groep/,8,3
https://www.indutrade.com/investor-relations/Reports/2019/interim-report-1-january-31-march-2019/,7,5
https://www.indutrade.com/about-indutrade/Growth-through-acquisition/Acquisition-cases/IPS-Flow-Systems/,7,2
https://www.indutrade.com/globalassets/cision/documents/2019/20190704-indutrade-acquires-natgraph-leader-in-advanced-drying-technology-en-0-3356533.pdf,7,6
https://www.indutrade.com/sustainability/Sponsoring/,6,2
https://www.indutrade.com/about-indutrade/Corporate-governance/Internal-control/Internal-Audit/,6,1
https://www.indutrade.com/contact/indutrade-uk-irland/,6,2
https://www.indutrade.com/about-indutrade/Corporate-governance/General-shareholders-meeting/AGM-2010/,6,2
https://www.indutrade.com/sustainability/Environmental-responsibility/,6,3
https://www.indutrade.com/press/press-releases/2017/indutrade-acquires-ellard-ltd/,6,5
https://www.indutrade.com/about-indutrade/Mission-and-objectives/,6,3
https://www.indutrade.com/press/press-releases/2017/indutrade-acquires-manufacturer-of-tube-components-in-the-netherlands/,6,5
https://www.indutrade.com/investor-relations/Financial-information/Balance-sheet/,5,2
https://www.indutrade.com/globalassets/cision/documents/2017/20171206-indutrade-consolidates-and-restructures-operations-in-the-sander-meson-group-en-0-2756300.pdf,5,3
https://www.indutrade.com/investor-relations/subscribe/,5,3
https://www.indutrade.com/investor-relations/Share_data/,5,2
https://www.indutrade.com/press/press-releases/2017/indutrade-acquires-dutch-sensor-manufacturer/,5,4
https://www.indutrade.com/about-indutrade/Working-at-Indutrade/career/,5,2
https://www.indutrade.com/about-indutrade/Corporate-governance/,5,2
https://www.indutrade.com/about-indutrade/Organisation/Group-executives/,5,2
https://www.indutrade.com/about-indutrade/Indutrade-in-brief/,5,2
https://www.indutrade.com/contact/indutrade-benelux/,5,3
https://www.indutrade.com/press/press-releases/2015/indutrade-acquires-professional-parts-sweden-ab/,5,3
https://www.indutrade.com/contact/indutrade-finland/,5,3
https://www.indutrade.com/press/press-releases/2018/indutrade-acquires-txrx-a-leading-company-within-professional-mobile-radio-systems/,5,3
https://www.indutrade.com/website-policy/,5,4
https://www.indutrade.com/about-indutrade/Corporate-governance/remuneration-principles/,5,2
https://www.indutrade.com/sustainability/Social-responsibility/,5,3
https://www.indutrade.com/sustainability/CSR-policy/whistleblowing/,5,3
https://www.indutrade.com/contact/indutrade-schweiz/,5,3
https://www.indutrade.com/investor-relations/Financial-information/,5,3
https://www.indutrade.com/about-indutrade/Corporate-governance/Committees/,5,2
https://www.indutrade.com/investor-relations/Financial-targets-and-target-achievement/,5,3
https://www.indutrade.com/sustainability/CSR-policy/,5,3
https://www.indutrade.com/press/press-releases/2016/indutrade-acquires-alphr-technology-ltd/,5,5
https://www.indutrade.com/about-indutrade/Market/Driving-forces-and-environment/,4,2
https://www.indutrade.com/investor-relations/Financial-information/Key-data/alternative-performance-measures/,4,2
https://www.indutrade.com/about-indutrade/Corporate-governance/General-shareholders-meeting/AGM-2011/,4,2
https://www.indutrade.com/about-indutrade/Corporate-governance/Internal-control/,4,2
https://www.indutrade.com/press/press-releases/2019/invitation-to-webcast-in-conjunction-with-indutrades-interim-report-januarymarch-2019/,4,2
https://www.indutrade.com/about-indutrade/Corporate-governance/General-shareholders-meeting/arsstamma-2018/,4,2
https://www.indutrade.com/sustainability/Social-responsibility/gustaf-fagerberg-ab/,4,2
https://www.indutrade.com/investor-relations/Reports/2018/interim-report-and-year-end-report/,4,3
https://www.indutrade.com/investor-relations/Presentations-and-webcasts/,4,3
https://www.indutrade.com/about-indutrade/Mission-and-objectives/Financial-targets/,4,2
https://www.indutrade.com/about-indutrade/Working-at-Indutrade/meet-our-employees/,4,2
https://www.indutrade.com/press/press-releases/2018/asa-wirsenius-appointed-as-group-hr-and-changes-in-indutrades-group-management/,4,4
https://www.indutrade.com/investor-relations/bond-loans/prospectus/,4,2
https://www.indutrade.com/about-indutrade/Growth-through-acquisition/Acquisition-process/,4,2
https://www.indutrade.com/about-indutrade/Growth-through-acquisition/Acquisition-cases/Combilent-AS/,4,2
https://www.indutrade.com/investor-relations/Share_data/Major-shareholders/,4,2
https://www.indutrade.com/press/press-releases/2018/indutrades-annual-general-meeting-2018/,4,3
https://www.indutrade.com/about-indutrade/Corporate-governance/General-shareholders-meeting/Extra-General-Meeting-2013/,4,1
https://www.indutrade.com/about-indutrade/Corporate-governance/General-shareholders-meeting/AGM-2013/,4,2
https://www.indutrade.com/about-indutrade/Corporate-governance/Auditors/,4,2
https://www.indutrade.com/about-indutrade/Corporate-governance/Incentive-programme/,4,2
https://www.indutrade.com/about-indutrade/Working-at-Indutrade/Creating-value-for-customers-and-suppliers/,4,1
https://www.indutrade.com/sustainability/Environmental-responsibility/relektagruppen/,4,2
https://www.indutrade.com/investor-relations/Share_data/Dividend-policy/,4,2
https://www.indutrade.com/about-indutrade/Corporate-governance/General-shareholders-meeting/arsstamma-2016/,4,2
https://www.indutrade.com/press/press-releases/2018/invitation-to-indutrades-capital-markets-day-2018/,4,3
https://www.indutrade.com/about-indutrade/Corporate-governance/General-shareholders-meeting/,4,2
https://www.indutrade.com/press/press-releases/2017/indutrade-acquires-dutch-company-tradinco-instruments/,4,3
https://www.indutrade.com/about-indutrade/Corporate-governance/General-shareholders-meeting/AGM-2009/,4,2
https://www.indutrade.com/sustainability/Sustainable-solutions/,4,2
https://www.indutrade.com/contact/Indutrade-Sweden/,4,2
https://www.indutrade.com/investor-relations/Analysts/,4,2
https://www.indutrade.com/investor-relations/Risk-and-risk-management/,4,2
https://www.indutrade.com/investor-relations/IR-Contact/,4,3
https://www.indutrade.com/about-indutrade/Corporate-governance/General-shareholders-meeting/AGM-2014/,4,2
https://www.indutrade.com/about-indutrade/Working-at-Indutrade/meet-our-employees/stefan-edman/,4,2
https://www.indutrade.com/press/press-releases/2017/indutrades-acquisition-of-inovatools-group-completed/,4,3
https://www.indutrade.com/about-indutrade/Corporate-governance/General-shareholders-meeting/AGM-2012/,4,2
https://www.indutrade.com/about-indutrade/Market/Competitors/,3,1
https://www.indutrade.com/press/press-releases/2016/indutrade-acquires-scanmaskin-group-sweden/,3,3
https://www.indutrade.com/press/press-releases/2017/indutrade-acquires-elma-instruments-in-denmark/,3,3
https://www.indutrade.com/press/press-releases/2016/indutrade-acquires-beldam-crossley-ltd/,3,3
https://www.indutrade.com/about-indutrade/Working-at-Indutrade/meet-our-employees/champika-waidyaratne/,3,1
https://www.indutrade.com/about-indutrade/Corporate-governance/General-shareholders-meeting/agm-2017/,3,1
https://www.indutrade.com/investor-relations/Financial-information/Cash-flow-statement/,3,1
https://www.indutrade.com/investor-relations/Share_data/new-issue-of-shares/,3,1
https://www.indutrade.com/press/press-releases/2016/indutrade-acquires-ka-olsson-gems-ab/,3,3
https://www.indutrade.com/about-indutrade/Growth-through-acquisition/Acquisition-cases/elma-instruments/,3,1
https://www.indutrade.com/press/press-releases/2018/indutrade-acquires-norsecraft-tec-as-in-norway/,3,2
https://www.indutrade.com/press/press-releases/2018/indutrade-acquires-nrg-automation-ltd-in-uk-a-specialist-supplier-of-automatic-entrance-solutions/,3,3
https://www.indutrade.com/investor-relations/Financial-information/Income-statement/,3,1
https://www.indutrade.com/about-indutrade/Company-brochure/,3,1
https://www.indutrade.com/press/press-releases/2006/indutrade-invests-further-in-industrial-measurement-technology-through-acquisition-of-damalini-ab/,3,1
https://www.indutrade.com/about-indutrade/history/,3,1
https://www.indutrade.com/about-indutrade/Growth-through-acquisition/How-we-work/,3,1
https://www.indutrade.com/about-indutrade/Corporate-governance/Nomination-committee/,3,1
https://www.indutrade.com/investor-relations/bond-loans/,3,1
https://www.indutrade.com/investor-relations/Reports/2018/publication-of-indutrades-2018-annual-report-and-sustainability-report/,3,2
https://www.indutrade.com/sustainability/un-global-compact-ungc/,3,1
https://www.indutrade.com/about-indutrade/Corporate-governance/Management/,3,1
https://www.indutrade.com/press/press-releases/2018/indutrades-capital-markets-day-2018/,3,2
https://www.indutrade.com/about-indutrade/Working-at-Indutrade/meet-our-employees/hans-van-nimwegen/,3,1
https://www.indutrade.com/about-indutrade/Corporate-governance/General-shareholders-meeting/arsstamma-2019/,3,1
https://www.indutrade.com/press/press-releases/2015/indutrade-acquires-geomek-ab/,3,3
https://www.indutrade.com/about-indutrade/Growth-through-acquisition/Acquisition-cases/,3,1
https://www.indutrade.com/press/press-releases/2017/the-nomination-committees-proposal-for-board-of-directors-of-indutrade-ab-for-the-2018-annual-general-meeting/,3,2
https://www.indutrade.com/about-indutrade/Working-at-Indutrade/meet-our-employees/david-mcgregor/,3,1
https://www.indutrade.com/about-indutrade/Corporate-governance/Articles-of-Association/,3,1
https://www.indutrade.com/press/press-releases/2015/indutrade-acquires-relekta-group-in-norway/,3,3
https://www.indutrade.com/press/press-releases/2016/indutrade-acquires-norwegian-supplier-of-industrial-tools/,3,3
https://www.indutrade.com/investor-relations/Reports/2018/interim-report-second-quarter-and-first-half-of-2018/,3,2
https://www.indutrade.com/about-indutrade/Growth-through-acquisition/Acquisition-cases/inovatools/,3,1
https://www.indutrade.com/sustainability/Sustainable-solutions/Right-temperature-Right-amount-of-energy/,3,1
https://www.indutrade.com/about-indutrade/Growth-through-acquisition/Acquisition-cases/dasa-control-systems-ab/,3,1
https://www.indutrade.com/about-indutrade/Growth-through-acquisition/Acquisition-cases/Gefa-GmbH/,3,2
https://www.indutrade.com/about-indutrade/Market/,3,1
https://www.indutrade.com/press/press-releases/2015/indutrade-acquires-milltech-precision-engineering-ltd/,2,2
https://www.indutrade.com/investor-relations/Calendar/swedish-shareholders-association-in-vasteras/,2,2
https://www.indutrade.com/press/press-releases/2019/indutrade-acquires-dutch-company-qbiq-group/,2,1
https://www.indutrade.com/press/press-releases/2013/indutrade-acquires-uk-manufacturer-of-plastic-ventilation-products/,2,2
https://www.indutrade.com/investor-relations/Reports/2019/interim-report1-january-30-september-2019/,2,2
https://www.indutrade.com/press/press-releases/2016/indutrade-acquires-fluid-controls-ltd/,2,2
https://www.indutrade.com/press/press-releases/2015/indutrade-acquires-dutch-supplier-of-hydraulic-components/,2,2
https://www.indutrade.com/press/press-releases/2015/indutrade-acquires-trelawny-spt-ltd/,2,2
https://www.indutrade.com/press/press-releases/2017/indutrade-consolidates-and-restructures-operations-in-the-sander-meson-group/,2,2
https://www.indutrade.com/press/press-releases/2018/interim-report-second-quarter-and-first-half-of-2018/,2,2
https://www.indutrade.com/globalassets/cision/documents/2017/20171211-the-nomination-committees-proposal-for-board-of-directors-of-indutrade-ab-for-the-2018-annual-general-meeting-en-0-2760264.pdf,2,2
https://www.indutrade.com/sustainability/Sustainable-solutions/Environmentally-friendly-anti-corrosion-concepts/,2,1
https://www.indutrade.com/press/press-releases/2016/indutrade-acquires-danish-sensor-manufacturer/,2,2
https://www.indutrade.com/press/press-releases/2019/indutrade-acquires-swedish-supplier-of-automation-solutions/,2,2
https://www.indutrade.com/globalassets/investor-relations/indutrade-prospekt-mtn-14-februari-2018.pdf,2,1
https://www.indutrade.com/press/press-releases/2016/indutrade-signs-agreement-to-acquire-crysberg-as/,2,2
https://www.indutrade.com/press/press-releases/2016/indutrades-acquisition-of-crysberg-as-completed/,2,2
https://www.indutrade.com/investor-relations/Financial-information/maturity-profile/,2,1
https://www.indutrade.com/press/press-releases/2007/indutrade-expands-in-the-netherlands-through-acquisition-of-technology-sales-company-ammertech-b.v.-in-helmond/,2,2
https://www.indutrade.com/press/press-releases/2011/indutrade-acquires-torell-pump-sweden/,2,1
https://www.indutrade.com/press/press-releases/2018/change-in-number-of-shares-and-votes-in-indutrade-ab-publ/,2,2
https://www.indutrade.com/press/press-releases/2016/indutrade-acquires-dutch-distributor-of-fasteners/,2,2
https://www.indutrade.com/press/press-releases/2017/indutrade-acquires-turenfabrik-safenwil-ag-in-switzerland/,2,2
https://www.indutrade.com/press/press-releases/2014/indutrade-acquires-winab/,2,2
https://www.indutrade.com/press/press-releases/2018/indutrade-acquires-british-precision-uk-ltd/,2,2
https://www.indutrade.com/press/press-releases/2019/interim-report-1-january-31-march-2019/,2,2
https://www.indutrade.com/press/press-releases/2018/indutrade-acquires-dutch-company-zijtveld-grijpers/,2,2
https://www.indutrade.com/press/press-releases/2018/invitation-to-webcast-in-conjunction-with-indutrades-interim-report-januarymarch-2018/,2,2
https://www.indutrade.com/press/press-releases/2009/indutrade-acquires-pump-manufacturer/,2,1
https://www.indutrade.com/press/press-releases/2017/publication-of-indutrades-annual-report-2016/,1,1
https://www.indutrade.com/globalassets/om-indutrade/foretagsbroschyr/Indutrade_Company_Broschure_2017_ENG.pdf,1,1
https://www.indutrade.com/press/press-releases/2011/indutrade-acquires-alcatraz-interlocks-bv-in-the-netherlands/,1,1
https://www.indutrade.com/press/press-releases/2017/patrik-johnson-appointed-as-new-cfo-of-indutrade/,1,1
https://www.indutrade.com/press/press-releases/2018/notice-of-2018-annual-general-meeting/,1,1
https://www.indutrade.com/press/press-releases/2019/notice-of-indutrade-abs-2019-annual-general-meeting/,1,1
https://www.indutrade.com/press/press-releases/2017/indutrade-establishes-new-business-areas-and-strengthens-group-management/,1,1
https://www.indutrade.com/press/press-releases/2019/indutrade-acquires-farber-schmid-ag-in-switzerland/,1,1
https://www.indutrade.com/press/press-releases/2019/indutrade-issues-a-bond-loan-of-sek-500-million/,1,1
https://www.indutrade.com/press/press-releases/2017/indutrade-acquires-wennerstrom-ljuskontroll-ab/,1,1
https://www.indutrade.com/press/press-releases/2015/indutrade-continues-acquiring-in-the-uk/,1,1
https://www.indutrade.com/press/press-releases/2017/indutrade-acquires-young-black-ltd/,1,1
https://www.indutrade.com/press/press-releases/2019/invitation-to-webcast-in-conjunction-with-indutrades-interim-report-january-june-2019/,1,1
https://www.indutrade.com/press/press-releases/2018/interim-report-fourth-quarter-and-year-end-report-1-january-31-december-2017/,1,1
https://www.indutrade.com/press/press-releases/2017/indutrade-acquires-inovatools-group/,1,1
https://www.indutrade.com/press/press-releases/2006/indutrade-acquires-swedish-pump-company-robota-ab/,1,1
https://www.indutrade.com/globalassets/investerar-relationer/presentationer/q3-2019-webcast-final_v3.pdf,1,1
https://www.indutrade.com/press/press-releases/2018/indutrade-issues-a-bond-loan-of-sek-500-million/,1,1
https://www.indutrade.com/press/press-releases/2019/the-nomination-committees-proposal-for-board-of-directors-of-indutrade-ab-for-the-2019-annual-general-meeting/,1,1
https://www.indutrade.com/press/press-releases/2019/indutrade-acquires-the-swedish-company-starke-arvid/,1,1
https://www.indutrade.com/press/press-releases/2018/indutrade-acquires-temperature-sensor-manufacturer-in-the-netherlands/,1,1
https://www.indutrade.com/press/press-releases/2019/indutrade-signs-un-global-compact-ungc/,1,1
https://www.indutrade.com/press/press-releases/2015/indutrade-acquires-sepab-fordonsprodukter-ab/,1,1
https://www.indutrade.com/press/press-releases/2019/interim-report-second-quarter-and-first-half-of-2019/,1,1
https://www.indutrade.com/press/press-releases/2015/indutrade-acquires-brittish-company-in-filtration-technology/,1,1
https://www.indutrade.com/press/press-releases/2012/indutrade-acquires-manufacturer-of-industrial-labels/,1,1
https://www.indutrade.com/press/press-releases/2012/indutrade-acquires-hydnet-ab/,1,1
https://www.indutrade.com/press/press-releases/2019/indutrade-acquires-welding-product-supplier/,1,1
https://www.indutrade.com/press/press-releases/2014/indutrade-acquires-gelins-kgk-ab/,1,1
https://www.indutrade.com/press/press-releases/2014/indutrade-acquires-alh-systems-ltd-in-the-uk/,1,1
https://www.indutrade.com/press/press-releases/2019/indutrade-acquires-norwegian-instrument-company/,1,1
https://www.indutrade.com/press/press-releases/2019/indutrade-acquires-natgraph-leader-in-advanced-drying-technology/,1,1
https://www.indutrade.com/press/press-releases/2007/indutrade-expands-in-denmark-through-acquisition-of-technology-sales-company-sav-danmark-trading-as/,1,1
https://www.indutrade.com/press/press-releases/2019/interim-report1-january-30-september-2019/,1,1
https://www.indutrade.com/press/press-releases/2019/indutrade-acquires-the-dutch-sensor-manufacturer-leiderdorp-instruments/,1,1
https://www.indutrade.com/press/press-releases/2019/indutrade-acquires-swedish-lighting-company-strihl/,1,1
https://www.indutrade.com/press/press-releases/2007/indutrade-acquires-another-company-in-finland/,1,1
https://www.indutrade.com/investor-relations/Calendar/telefonkonferenswebcast/,1,1
https://www.indutrade.com/about-indutrade/Indutrade-in-brief/CEO-comment/,1,1
https://www.indutrade.com/press/press-releases/2010/indutrade-acquires-total-supplier-of-industrial-valves/,1,1
https://www.indutrade.com/offices/indutrade-oy/,1,1
https://www.indutrade.com/press/press-releases/2007/indutrade-acquires-aluflex-system-ab-in-helsingborg/,1,1
https://www.indutrade.com/press/press-releases/2006/indutrade-acquires-tribotec-ab/,1,1
https://www.indutrade.com/press/press-releases/2005/indutrade-acquires-finnish-technology-sales-company-puwimex-oy/,1,1
https://www.indutrade.com/press/press-releases/2017/indutrades-acquisition-of-young-black-ltd-completed/,1,1
https://www.indutrade.com/press/press-releases/2008/indutrade-acquires-kabetex-ab-in-kinna-sweden/,1,1
https://www.indutrade.com/offices/indutrade-ab/,1,1
https://www.indutrade.com/press/press-releases/2014/indutrade-continues-acquiring-in-the-uk/,1,1
https://www.indutrade.com/press/press-releases/2006/indutrade-acquires-swedish-technology-company-gedevelop-ab/,1,1
https://www.indutrade.com/offices/indutrade-switzerland-ag/,1,1
https://www.indutrade.com/press/press-releases/2018/publication-of-indutrades-annual-report-2017/,1,1
https://www.indutrade.com/press/press-releases/2006/indutrade-enters-new-technology-area-with-acquisition-of-spinova-ab/,1,1
https://www.indutrade.com/press/press-releases/2010/indutrade-acquires-norwegian-filtration-technology-group/,1,1
https://www.indutrade.com/investor-relations/Calendar/kvartalsrapport-1-januari-30-september-2018/,1,1
https://www.indutrade.com/press/press-releases/2017/indutrade-acquires-proflex-as-in-norway/,1,1
https://www.indutrade.com/globalassets/investor-relations/reports/2017/indutrade-annual-report-2017.pdf,1,1
https://www.indutrade.com/globalassets/investor-relations/reports/2016/indutrade-annual-report-2016,1,1
https://www.indutrade.com/press/press-releases/2017/indutrade-recruits-head-of-communication/,1,1
https://www.indutrade.com/press/press-releases/2010/indutrade-acquires-flowtech-finland-oy/,1,1
https://www.indutrade.com/press/press-releases/2007/indutrade-expands-in-norway-through-acquisition-of-sigurd-sorum-as/,1,1
https://www.indutrade.com/press/press-releases/2014/indutrade-expanding-in-the-uk-with-the-acquisition-of-crp/,1,1
https://www.indutrade.com/press/press-releases/2019/indutrades-annual-general-meeting-2019/,1,1
https://www.indutrade.com/press/press-releases/2012/indutrade-acquires-norwegian-company-in-oil-and-gas-industry1/,1,1
https://www.indutrade.com/press/press-releases/2019/interim-report-and-year-end-report/,1,1
https://www.indutrade.com/press/press-releases/2017/indutrade-recruits-new-head-of-acquisitions-and-business-development/,1,1
https://www.indutrade.com/press/press-releases/2019/indutrade-acquires-torque-shaft-power-measurement-specialist/,1,1
https://www.indutrade.com/press/press-releases/2011/indutrade-acquires-electronics-company/,1,1
https://www.indutrade.com/press/press-releases/2011/indutrade-acquires-dantherm-filtration-oy/,1,1
https://www.indutrade.com/press/press-releases/2015/indutrade-acquires-danish-combilent-as/,1,1
https://www.indutrade.com/press/press-releases/2019/invitation-to-webcast-in-conjunction-with-indutrades-year-end-report-2018/,1,1
https://www.indutrade.com/press/press-releases/2019/indutrade-acquires-specialist-supplier-of-glass-system-partition-walls/,1,1
https://www.indutrade.com/press/press-releases/2015/indutrade-acquires-dutch-company-cepro-international-bv/,1,1
https://www.indutrade.com/press/press-releases/2014/indutrade-makes-fifth-acquisition-in-the-uk-for-this-year/,1,1
https://www.indutrade.com/press/press-releases/2011/indutrade-acquires-ag-johansson-metallfabrik-in-sweden/,1,1